spend,pred_conversions_xgb,pred_conversions_lr
14376.663412046895,26.706953048705707,23.822048009090178
14633.765561869377,26.706953048705707,23.76847540017149
14890.867711691859,26.706953048705707,23.706322889323296
15147.969861514339,26.706953048705707,23.636546834887056
15405.07201133682,26.706953048705707,23.560408240612258
15662.174161159302,26.706953048705707,23.47945790943748
15919.276310981784,26.706953048705707,23.395522153229198
16176.378460804266,26.706953048705707,23.310689030453766
16433.480610626746,26.706953048705707,23.227295085549418
16690.58276044923,26.973098126997513,23.147912565418146
16947.68491027171,27.106414475055608,23.075337089984494
17204.78706009419,27.09908668228718,23.01257575518061
17461.889209916673,26.96755771505989,22.953294796987233
17718.991359739153,26.728270539741388,22.897373981665297
17976.093509561637,26.397668122699322,22.844698665011425
18233.195659384117,25.99219343030135,22.795159461335146
18490.297809206597,25.542095375123054,22.7486519362318
18747.39995902908,25.04234100720865,22.705076321145512
19004.50210885156,24.510180658201094,22.6643372479099
19261.604258674044,23.961872009172286,22.626343501626533
19518.706408496524,23.416209514875757,22.591007790394922
19775.808558319004,23.176968155206215,22.558246530546036
20032.910708141488,22.81047620209,22.52797964615423
20290.012857963968,22.358569807069156,22.50013038171357
20547.11500778645,21.660350517729086,22.474625126963954
20804.21715760893,20.94603331691469,22.451393252941827
21061.31930743141,20.402907589441078,22.430366958411177
21318.421457253895,20.04704757670451,22.411481125902963
21575.52360707638,19.89452752010124,22.394673186657112
21832.62575689886,19.964002339268376,22.379882993820402
22089.72790672134,19.837964392440753,22.36705270330757
22346.83005654382,20.02516777884042,22.356126661781495
22603.932206366302,20.12632568025142,22.347051301252876
22861.034356188786,19.635826015440983,22.339775039839687
23118.136506011266,19.37940375997388,22.334248188263558
23375.238655833746,19.341943116700644,22.33042286169337
23632.340805656226,19.482614480423962,22.328252896576675
23889.44295547871,19.945135942741302,22.327693772127297
24146.545105301193,20.74615035816177,22.328702536162925
24403.647255123673,21.503491365819666,22.33123773500914
24660.749404946153,22.223609008988305,22.335259347208073
24917.851554768633,22.91041655725934,22.340728720788817
25174.953704591117,22.75480077967345,22.347608513874704
25432.0558544136,22.586394878959553,22.35586263841874
25689.15800423608,22.412680419218255,22.36545620687356
25946.26015405856,22.58987419961412,22.37635548161596
26203.36230388104,22.673307156944418,22.388527826958722
26460.464453703524,22.832686132135812,22.401941663594144
26717.566603526007,23.09637206315419,22.416566425324355
26974.668753348487,23.629434497031102,22.432372517943563
27231.770903170967,23.781474626309507,22.44933128014622
27488.873052993447,23.952221418681585,22.46741494634395
27745.97520281593,23.94040982276609,22.48659661128146
28003.077352638415,23.610244256524652,22.5068501963492
28260.179502460895,23.921434888811355,22.528150417497123
28517.281652283375,24.05432854060341,22.55047275465999
28774.38380210586,24.251742140067254,22.573793422610457
29031.48595192834,24.49822566446084,22.598089343161725
29288.58810175082,24.562763474118984,22.623338118646068
29545.6902515733,24.213674173669666,22.64951800660046
29802.79240139578,23.682661386984016,22.676607895594746
30059.894551218265,22.982781604443566,22.70458728214161
30316.996701040745,22.072256641942587,22.73343624863154
30574.09885086323,21.582607516824396,22.763135442239147
30831.20100068571,20.845719014167827,22.79366605475061
31088.30315050819,20.371125075036662,22.82500980326504
31345.405300330673,19.826291872107205,22.857148911725094
31602.507450153153,19.696819829800248,22.89006609323502
31859.609599975636,19.884033671388494,22.923744533126623
32116.711749798116,20.88584267590369,22.95816787273604
32373.813899620596,20.946439608361334,22.993320193856103
32630.91604944308,21.525167776969838,23.029186003831306
32888.018199265556,22.430209743154037,23.06575022126412
33145.12034908804,23.088588575554283,23.102998162303173
33402.22249891052,23.837219561264465,23.140915527485472
33659.324648733,24.40444631723034,23.179488389106247
33916.42679855549,24.688721927095052,23.218703179091698
34173.52894837796,24.861919807740534,23.258546677350946
34430.63109820045,25.03928334964696,23.299006000585052
34687.73324802293,24.90828515595538,23.34006859153191
34944.83539784541,24.770208665536323,23.381722208627153
35201.9375476679,24.46574763434866,23.42395491606208
35459.03969749037,24.74153563445484,23.46675507422073
35716.14184731286,24.722756084954355,23.51011133047905
35973.24399713534,24.550388541943025,23.554012610350128
