spend,pred_conversions_xgb,pred_conversions_lr
6622.571033348249,18.752145767211672,20.666068418479455
6795.330333604342,18.752145767211672,20.701358319635254
6968.089633860434,18.63899703647755,20.74321144425623
7140.848934116528,18.588708711706833,20.79125990222672
7313.60823437262,18.594663908061257,20.844928181975845
7486.367534628713,18.559447108003813,20.90343482218077
7659.126834884805,18.617683744227655,20.965794043518315
7831.886135140898,18.762657579544587,21.030817341941628
8004.64543539699,18.974336631003986,21.097115044892245
8177.404735653083,19.241098860347286,21.16309783179444
8350.164035909176,19.551322229315915,21.226978220117758
8522.923336165268,19.893384699651307,21.28677201823566
8695.682636421361,20.255664233094897,21.34613627559217
8868.441936677453,20.626538791388114,21.405080354800397
9041.201236933546,20.867262556880746,21.463613293324187
9213.96053718964,21.16396159259012,21.521743817938457
9386.719837445731,21.497579721111954,21.579480358495736
9559.479137701825,21.84906076504198,21.636831061023077
9732.238437957916,22.199348546975912,21.69380380017544
9904.99773821401,22.529386889509475,21.750406191072525
10077.757038470103,22.955649684246026,21.806645600546645
10250.516338726195,23.24825620199163,21.86252915782903
10423.275638982288,23.135611207705473,21.9180637647019
10596.03493923838,23.194377735807297,21.973256105142745
10768.794239494473,23.291661638806413,22.028112654486847
10941.553539750566,23.407717499946223,22.082639688132804
11114.312840006658,23.66935208156289,22.13684328981529
11287.07214026275,23.971331195762403,22.190729359467838
11459.831440518843,24.56648834455445,22.2443036206977
11632.590740774936,25.016459770863246,22.297571627893646
11805.35004103103,25.322626790410812,22.35053877298649
11978.109341287121,25.48637071891919,22.403210291881287
12150.868641543213,25.509072872110405,22.455591270578893
12323.627941799306,25.392114565706507,22.507686651003777
12496.3872420554,25.15175887734766,22.559501236554137
12669.146542311491,25.071419851496692,22.61103969738913
12841.905842567585,24.988648751000703,22.662306575467646
13014.665142823676,24.748494026355857,22.713306289351856
13187.42444307977,24.370662322578728,22.764043138788207
13360.183743335863,23.764896685252985,22.814521309077776
13532.943043591955,23.135275306090314,22.864744875247162
13705.702343848046,22.267299684522378,22.9147178060305
13878.46164410414,20.922385582700706,22.964443967672523
14051.220944360233,20.12336415954544,23.013927127562123
14223.980244616327,19.71708420874728,23.06317095770511
14396.739544872418,19.538907641248148,23.112179038044662
14569.49884512851,19.578080573554033,23.16095485963716
14742.258145384603,19.841801241512485,23.209501827690943
14915.017445640697,20.33440013210823,23.257823264474826
15087.776745896788,21.187414575846493,23.30592241210307
15260.536046152882,21.462273924129892,23.353802435202923
15433.295346408973,21.896826375890566,23.40146642347065
15606.054646665067,22.148764037586837,23.448917394121523
15778.81394692116,22.734922631030553,23.496158294239013
15951.573247177252,23.233210403102888,23.543192003028103
16124.332547433345,23.811524796773973,23.59002133397735
16297.091847689437,24.237220925028083,23.636649036934166
16469.85114794553,24.481175671140985,23.68307780009731
16642.610448201624,24.677054178562454,23.72931025193072
16815.369748457713,25.08061411178871,23.775348963002248
16988.12904871381,25.264075674859154,23.821196447750847
17160.8883489699,25.29664250236945,23.866855166185577
17333.647649225994,25.12309083006403,23.912327525519537
17506.406949482087,25.603139690886433,23.957615881741688
17679.166249738177,26.007270994432357,24.002722541129454
17851.925549994274,26.1883178154754,24.047649761704708
18024.684850250364,26.261418309231658,24.0923997546357
18197.444150506457,26.137095230316696,24.136974685587397
18370.20345076255,25.928369444777875,24.181376676022396
18542.96275101864,25.797969836820513,24.225607804454675
18715.722051274734,25.025971447263746,24.2696701076582
18888.481351530827,25.03806911305111,24.313565581832354
19061.24065178692,24.709451048776803,24.357296183725996
19233.999952043014,24.264807201982514,24.40086383172202
19406.759252299104,23.954170558763277,24.44427040688395
19579.518552555197,23.698272034169964,24.48751775396625
19752.27785281129,23.61160923289692,24.530607682389917
19925.037153067384,23.971920529702242,24.573541967184628
20097.796453323477,24.498336250152718,24.61632234989898
20270.555753579567,25.048162428527288,24.65895053948008
20443.31505383566,25.28201658517606,24.70142821312366
20616.074354091754,25.718852352105838,24.743757017096012
20788.833654347844,26.331216583301494,24.785938567528834
20961.59295460394,27.020351923068976,24.827974451187973
21134.35225486003,27.320627685775978,24.869866226217283
21307.111555116124,27.06638150996073,24.91161542285841
21479.870855372217,26.864580469296357,24.953223544147484
21652.630155628307,26.856879848169363,24.994692066589693
21825.389455884404,27.249732210496276,25.036022440812467
21998.148756140494,27.614859152946604,25.077216092198196
22170.908056396587,27.884550637066805,25.11827442149717
22343.66735665268,27.924539627144664,25.159198805421568
22516.42665690877,27.72380157824827,25.19999059722115
22689.185957164867,27.408264395846572,25.240651127241332
22861.945257420957,27.44918176589237,25.28118170346437
23034.70455767705,27.21958419784805,25.32158361203414
23207.463857933144,26.735279414964413,25.361858117765276
23380.223158189237,26.520559463051697,25.402006464637072
23552.982458445327,26.213040837901424,25.442029876272834
23725.74175870142,26.34052953130832,25.481929556405113
23898.501058957514,26.5002297659874,25.52170668932734
24071.260359213607,26.48855495858135,25.56136244033238
24244.019659469697,26.730830012056444,25.600897956138475
24416.77895972579,26.73803265868667,25.64031436530288
24589.538259981884,26.72294466243733,25.67961277862382
24762.297560237977,26.324569465210377,25.718794289531036
24935.05686049407,26.580932017360617,25.75785997446534
25107.81616075016,26.8497091569551,25.796810893247585
25280.575461006254,26.52323556858214,25.835648089437363
25453.334761262347,26.001908230290198,25.874372590681837
25626.09406151844,25.607879124267285,25.912985409054922
25798.853361774534,25.400185594062687,25.95148754138735
25971.612662030624,25.686036208128435,25.98987996958762
26144.371962286717,25.736673645039147,26.02816366095445
26317.13126254281,25.501179116813976,26.066339568480753
26489.890562798904,25.557538824090443,26.104408631149575
26662.649863054998,25.430165599786505,26.14237177422217
26835.409163311087,26.091720937084446,26.180229909518513
27008.16846356718,26.937079190506076,26.217983935690423
27180.927763823274,27.726804311776277,26.25563473848767
27353.687064079368,28.07349655448127,26.293183191017107
27526.446364335457,28.327157272158928,26.330630153995184
27699.20566459155,28.74265392873327,26.367976475993977
27871.964964847644,28.860558173437077,26.405222993681008
28044.724265103738,28.934800359071506,26.442370532052948
28217.48356535983,28.47012119286941,26.479419904663438
28390.24286561592,28.072228477530043,26.51637191384529
28563.002165872014,27.170471499424934,26.55322735092706
28735.761466128108,26.22907983668263,26.589986996444335
28908.5207663842,26.503401365650802,26.626651620345793
29081.280066640295,26.34576194167064,26.663221982194237
29254.039366896384,26.21399916367935,26.699698831362703
29426.798667152478,26.035885728235275,26.736082907225892
29599.55796740857,25.775469530248046,26.772374939346903
29772.317267664665,25.60582783534705,26.80857564765957
29945.076567920758,25.81438034708539,26.844685742646398
30117.835868176848,25.88866774106,26.88070592551236
30290.59516843294,26.182139921983005,26.9166368883545
30463.354468689035,26.324124933263036,26.95247931432764
30636.113768945128,26.193215802589222,26.988233877806195
30808.873069201218,26.081849527498964,27.023901244542202
30981.63236945731,26.09613046088034,27.05948207181976
31154.391669713405,26.342074148870495,27.094977008605895
31327.150969969498,26.57649483669779,27.130386695697947
31499.91027022559,26.85143600019886,27.16571176586767
31672.66957048168,27.01188571377458,27.200952844002018
31845.428870737775,27.337403645036538,27.2361105472408
32018.188170993868,27.69186600457187,27.271185485111225
32190.94747124996,28.605287748911934,27.30617825965947
32363.706771506055,29.218672432202315,27.341089465579334
32536.466071762145,29.310094168700996,27.37591969033801
32709.225372018238,29.56671444611326,27.410669514299162
32881.98467227433,29.6878668120107,27.445339510843265
33054.74397253043,29.831933821833346,27.47993024648536
33227.50327278652,29.91758058927659,27.51444228099021
33400.26257304261,29.835260714842008,27.548876167485073
33573.0218732987,29.674161825588076,27.58323245256995
33745.781173554795,29.302534478128884,27.617511676425533
33918.54047381089,28.93936932137568,27.651714372918896
34091.29977406698,28.55858477629531,27.68584106970688
34264.05907432307,27.95862905509142,27.719892288337363
34436.81837457916,27.654609937065796,27.7538685443484
34609.57767483526,27.660688849826343,27.787770347365246
34782.336975091355,27.533345371805904,27.82159820119546
34955.096275347445,27.531478368054845,27.855352603921965
35127.855575603535,27.52084510518862,27.889034047994237
